url,name,nameWithCity,HoursOfOperation,AcceptedInsurances,Certification,acceptedPaymentType,about,telephone,services,streetAddress,city,state,zipCode
http://www.urgentcarelocations.com/nh/hudson/9459-immediate-care-hudson,Immediate Care - Hudson,"Immediate Care - Hudson in Hudson, NH","{'Monday': '10:00 am - 8:00 pm', 'Friday': '10:00 am - 8:00 pm', 'Thursday': '10:00 am - 8:00 pm', 'Wednesday': '10:00 am - 8:00 pm', 'Tuesday': '10:00 am - 8:00 pm', 'Sunday': '9:00 am - 6:00 pm', 'Saturday': '9:00 am - 6:00 pm'}",[],[],,"Immediate Care - Hudson is an urgent care center in Hudson, NH located at 300 Derry Road, . They are open 7 days a week seeing walk-in patients in Hudson. Immediate Care - Hudson appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Hudson in cities including Nashua and Pelham. Additionally, they have partnered with Southern New Hampshire Health to better serve the patients in the Hudson area.As an urgent care center, Immediate Care - Hudson provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Hudson, NH or call 911 immediately.  ",603-577-2273,{},300 Derry Road,Hudson,NH,03051
http://www.urgentcarelocations.com/nh/lee/3567-wentworth-douglass-express-care-in-lee,Wentworth-Douglass Express Care in Lee,"Wentworth-Douglass Express Care in Lee in Lee, NH","{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Sunday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 8:00 pm'}",[],['UCAOA Certified'],,"Wentworth-Douglass Express Care in Lee, formally referred to as Lee Walk-In Urgent Care, is an urgent care center in Lee, NH located at 65 Calef Hwy., . They are open 7 days a week seeing walk-in patients in Lee. Wentworth-Douglass Express Care in Lee appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Lee in cities including Barrington and Stratham. Additionally, they have partnered with Wentworth-Douglass Hospital to better serve the patients in the Lee area.As an urgent care center, Wentworth-Douglass Express Care in Lee provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Lee, NH or call 911 immediately.  ",603-868-8507,{},65 Calef Hwy.,Lee,NH,03861-6703
http://www.urgentcarelocations.com/nh/londonderry/2193-elliot-urgent-care,Elliot Urgent Care,"Elliot Urgent Care in Londonderry, NH","{'Monday': '9:00 am - 8:00 pm', 'Friday': '9:00 am - 8:00 pm', 'Thursday': '9:00 am - 8:00 pm', 'Wednesday': '9:00 am - 8:00 pm', 'Tuesday': '9:00 am - 8:00 pm', 'Sunday': '9:00 am - 8:00 pm', 'Saturday': '9:00 am - 8:00 pm'}",[],[],,"Elliot Urgent Care is an urgent care center in Londonderry, NH located at 40 Buttrick Rd., . They are open 7 days a week seeing walk-in patients in Londonderry. Elliot Urgent Care appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Londonderry in cities including Windham and Merrimack.As an urgent care center, Elliot Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Londonderry, NH or call 911 immediately.  ",603-552-1550,{},40 Buttrick Rd.,Londonderry,NH,03053-3381
http://www.urgentcarelocations.com/nh/manchester/1567-concentra-urgent-care,Concentra Urgent Care,"Concentra Urgent Care in Manchester, NH","{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Sunday': 'CLOSED', 'Saturday': '9:00 am - 1:00 pm'}",[],[],,"Concentra Urgent Care is an urgent care center in Manchester, NH located at 1279 South Willow Street, . They are open 6 days a week seeing walk-in patients in Manchester. Concentra Urgent Care is part of the larger Concentra Urgent Care network of urgent care clinics with a total of 300 locations, 2 of which are within 20 miles of Manchester, in cities including Concord and Nashua.As an urgent care center, Concentra Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Manchester, NH or call 911 immediately.  lessLearn more about Concentra Urgent Care",603-644-3330,{},1279 South Willow Street,Manchester,NH,03103
http://www.urgentcarelocations.com/nh/manchester/2194-the-elliott-at-river-s-edge,The Elliott at River's Edge,"The Elliott at River's Edge in Manchester, NH","{'Monday': '7:00 am - 10:00 pm', 'Friday': '7:00 am - 10:00 pm', 'Thursday': '7:00 am - 10:00 pm', 'Wednesday': '7:00 am - 10:00 pm', 'Tuesday': '7:00 am - 10:00 pm', 'Sunday': '7:00 am - 10:00 pm', 'Saturday': '7:00 am - 10:00 pm'}",[],[],,"The Elliott at River's Edge, formally referred to as Elliot Urgent Care, is an urgent care center in Manchester, NH located at 185 Queen City Ave., . They are open 7 days a week seeing walk-in patients in Manchester. The Elliott at River's Edge appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Manchester in cities including Bedford and Merrimack.As an urgent care center, The Elliott at River's Edge provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Manchester, NH or call 911 immediately.  ",603-663-3000,{},185 Queen City Ave.,Manchester,NH,03101-7121
http://www.urgentcarelocations.com/nh/manchester/8495-cvs-minuteclinic,CVS MinuteClinic,"CVS MinuteClinic in Manchester, NH","{'Monday': '8:00 am - 7:00 pm', 'Friday': '8:00 am - 7:00 pm', 'Thursday': '8:00 am - 7:00 pm', 'Wednesday': '8:00 am - 7:00 pm', 'Tuesday': '8:00 am - 7:00 pm', 'Sunday': '10:00 am - 5:30 pm', 'Saturday': '9:00 am - 5:30 pm'}",[],[],,"CVS MinuteClinic is a retail clinic operating inside of CVS Pharmacy in Manchester, NH located at 271 Mammoth Rd, . They are open 7 days a week seeing walk-in patients in Manchester. CVS MinuteClinic is part of the larger CVS MinuteClinic network of clinics with a total of 834 locations, 2 of which are within 20 miles of Manchester, in cities including Concord and Nashua.As a retail clinic, CVS MinuteClinic is generally staffed by a nurse practitioner and provides routine medical care including the treatment of allergies, asthma, mild burns, cold and flu symptoms, ear and sinus infections, insect and animal bites, stomach viruses, mild skin rashes and some other non-life threatening injuries, illnesses and conditions. Many retail clinics are also equipped to treat chronic conditions and diseases. If you are suffering from a true medical emergency, go to the emergency room in Manchester, NH or call 911 immediately.  lessLearn more about CVS MinuteClinic",866-389-2727,{},271 Mammoth Rd,Manchester,NH,03109
http://www.urgentcarelocations.com/nh/manchester/9267-expressmed-urgent-care,ExpressMed Urgent Care,"ExpressMed Urgent Care in Manchester, NH","{'Monday': '8:00 am - 7:00 pm', 'Friday': '8:00 am - 7:00 pm', 'Thursday': '8:00 am - 7:00 pm', 'Wednesday': '8:00 am - 7:00 pm', 'Tuesday': '8:00 am - 7:00 pm', 'Sunday': '10:00 am - 4:00 pm', 'Saturday': '10:00 am - 4:00 pm'}",[],[],,"ExpressMed Urgent Care is an urgent care center in Manchester, NH located at One Highlander Way, . They are open 7 days a week seeing walk-in patients in Manchester. ExpressMed Urgent Care appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Manchester in cities including Bedford and Merrimack.As an urgent care center, ExpressMed Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Manchester, NH or call 911 immediately.  ",603-625-2622,{},One Highlander Way,Manchester,NH,03103
http://www.urgentcarelocations.com/nh/merrimack/3266-immediate-care-merrimack,Immediate Care - Merrimack,"Immediate Care - Merrimack in Merrimack, NH","{'Monday': '10:00 am - 8:00 pm', 'Friday': '10:00 am - 8:00 pm', 'Thursday': '10:00 am - 8:00 pm', 'Wednesday': '10:00 am - 8:00 pm', 'Tuesday': '10:00 am - 8:00 pm', 'Sunday': '9:00 am - 6:00 pm', 'Saturday': '9:00 am - 6:00 pm'}",[],[],,"Immediate Care - Merrimack is an urgent care center in Merrimack, NH located at 696 Daniel Webster Highway, . They are open 7 days a week seeing walk-in patients in Merrimack. Immediate Care - Merrimack appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Merrimack in cities including Bedford and Londonderry. Additionally, they have partnered with Southern New Hampshire Health to better serve the patients in the Merrimack area.As an urgent care center, Immediate Care - Merrimack provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Merrimack, NH or call 911 immediately.  ",603-577-2273,{},696 Daniel Webster Highway,Merrimack,NH,03054
http://www.urgentcarelocations.com/nh/merrimack/9264-convenientmd-urgent-care,ConvenientMD Urgent Care,"ConvenientMD Urgent Care in Merrimack, NH","{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Sunday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 8:00 pm'}",[],['UCAOA Certified'],,"ConvenientMD Urgent Care is an urgent care center in Merrimack, NH located at 4 Dobson Way, . They are open 7 days a week seeing walk-in patients in Merrimack. ConvenientMD Urgent Care is part of the larger ConvenientMD network of urgent care clinics with a total of 9 locations, 3 of which are within 20 miles of Merrimack, in cities including Bedford and Nashua.As an urgent care center, ConvenientMD Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Merrimack, NH or call 911 immediately.  lessLearn more about ConvenientMD",N/A,{},4 Dobson Way,Merrimack,NH,03054
http://www.urgentcarelocations.com/nh/milford/9730-milford-medical-center-urgent-care,Milford Medical Center Urgent Care,"Milford Medical Center Urgent Care in Milford, NH","{'Monday': '9:00 am - 9:00 pm', 'Friday': '9:00 am - 9:00 pm', 'Thursday': '9:00 am - 9:00 pm', 'Wednesday': '9:00 am - 9:00 pm', 'Tuesday': '9:00 am - 9:00 pm', 'Sunday': '9:00 am - 9:00 pm', 'Saturday': '9:00 am - 9:00 pm'}",[],[],,"Milford Medical Center Urgent Care is an urgent care center in Milford, NH located at 442/444 Nashua Street, . They are open 7 days a week seeing walk-in patients in Milford. Milford Medical Center Urgent Care appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Milford in cities including Merrimack and Bedford. Additionally, they have partnered with St. Joseph Hospital to better serve the patients in the Milford area.As an urgent care center, Milford Medical Center Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Milford, NH or call 911 immediately.  ",603-673-5623,{},442/444 Nashua Street,Milford,NH,03055
http://www.urgentcarelocations.com/nh/nashua/10036-convenientmd-urgent-care,ConvenientMD Urgent Care,"ConvenientMD Urgent Care in Nashua, NH","{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Sunday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 8:00 pm'}",[],[],,"ConvenientMD Urgent Care is an urgent care center in Nashua, NH located at 565 Amherst Street, . They are open 7 days a week seeing walk-in patients in Nashua. ConvenientMD Urgent Care is part of the larger ConvenientMD network of urgent care clinics with a total of 9 locations, 3 of which are within 20 miles of Nashua, in cities including Merrimack and Windham.As an urgent care center, ConvenientMD Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Nashua, NH or call 911 immediately.  lessLearn more about ConvenientMD",N/A,{},565 Amherst Street,Nashua,NH,03063
http://www.urgentcarelocations.com/nh/nashua/1568-concentra-urgent-care,Concentra Urgent Care,"Concentra Urgent Care in Nashua, NH","{'Monday': '8:00 am - 5:00 pm', 'Friday': '8:00 am - 5:00 pm', 'Thursday': '8:00 am - 5:00 pm', 'Wednesday': '8:00 am - 5:00 pm', 'Tuesday': '8:00 am - 5:00 pm', 'Sunday': 'UNKNOWN', 'Saturday': 'UNKNOWN'}",[],[],,"Concentra Urgent Care is an urgent care center in Nashua, NH located at 14 Broad Street, Suite A. They are open 5 days a week seeing walk-in patients in Nashua and offer extended hours. Concentra Urgent Care is part of the larger Concentra Urgent Care network of urgent care clinics with a total of 300 locations, 1 of which are within 20 miles of Nashua, in cities including Manchester.As an urgent care center, Concentra Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Nashua, NH or call 911 immediately.  lessLearn more about Concentra Urgent Care",603-889-2354,{},"14 Broad Street
Suite A",Nashua,NH,03064
http://www.urgentcarelocations.com/nh/nashua/3037-health-stop,Health Stop,"Health Stop in Nashua, NH",{'N/A': 'N/A'},[],[],,"Health Stop in Nashua, NH located at 228 Daniel Webster Hwy., . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Health Stop appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of Nashua in cities including Hudson and Merrimack.",N/A,{},228 Daniel Webster Hwy.,Nashua,NH,03060-5537
http://www.urgentcarelocations.com/nh/nashua/3262-immediate-care-west-campus,Immediate Care - West Campus,"Immediate Care - West Campus in Nashua, NH","{'Monday': '10:00 am - 8:00 pm', 'Friday': '10:00 am - 8:00 pm', 'Thursday': '10:00 am - 8:00 pm', 'Wednesday': '10:00 am - 8:00 pm', 'Tuesday': '10:00 am - 8:00 pm', 'Sunday': '9:00 am - 6:00 pm', 'Saturday': '9:00 am - 6:00 pm'}",[],[],,"Immediate Care - West Campus is an urgent care center in Nashua, NH located at 29 Northwest Boulevard, . They are open 7 days a week seeing walk-in patients in Nashua. Immediate Care - West Campus appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Nashua in cities including Hudson and Merrimack. Additionally, they have partnered with Southern New Hampshire Health to better serve the patients in the Nashua area.As an urgent care center, Immediate Care - West Campus provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Nashua, NH or call 911 immediately.  ",603-577-2273,{},29 Northwest Boulevard,Nashua,NH,03063
http://www.urgentcarelocations.com/nh/nashua/8484-cvs-minuteclinic,CVS MinuteClinic,"CVS MinuteClinic in Nashua, NH","{'Monday': '8:00 am - 7:00 pm', 'Friday': '8:00 am - 7:00 pm', 'Thursday': '8:00 am - 7:00 pm', 'Wednesday': '8:00 am - 7:00 pm', 'Tuesday': '8:00 am - 7:00 pm', 'Sunday': '10:00 am - 5:30 pm', 'Saturday': '9:00 am - 5:30 pm'}",[],[],,"CVS MinuteClinic is a retail clinic operating inside of CVS Pharmacy in Nashua, NH located at 214 Daniel Webster Hwy, . They are open 7 days a week seeing walk-in patients in Nashua. CVS MinuteClinic is part of the larger CVS MinuteClinic network of clinics with a total of 834 locations, 6 of which are within 20 miles of Nashua, in cities including Westford and Salem.As a retail clinic, CVS MinuteClinic is generally staffed by a nurse practitioner and provides routine medical care including the treatment of allergies, asthma, mild burns, cold and flu symptoms, ear and sinus infections, insect and animal bites, stomach viruses, mild skin rashes and some other non-life threatening injuries, illnesses and conditions. Many retail clinics are also equipped to treat chronic conditions and diseases. If you are suffering from a true medical emergency, go to the emergency room in Nashua, NH or call 911 immediately.  lessLearn more about CVS MinuteClinic",866-389-2727,{},214 Daniel Webster Hwy,Nashua,NH,03060
http://www.urgentcarelocations.com/nh/nashua/9460-immediate-care-south-nashua,Immediate Care - South Nashua,"Immediate Care - South Nashua in Nashua, NH","{'Monday': '10:00 am - 8:00 pm', 'Friday': '10:00 am - 8:00 pm', 'Thursday': '10:00 am - 8:00 pm', 'Wednesday': '10:00 am - 8:00 pm', 'Tuesday': '10:00 am - 8:00 pm', 'Sunday': '9:00 am - 6:00 pm', 'Saturday': '9:00 am - 6:00 pm'}",[],[],,"Immediate Care - South Nashua is an urgent care center in Nashua, NH located at 112 Spit Brook Road, . They are open 7 days a week seeing walk-in patients in Nashua. Immediate Care - South Nashua appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Nashua in cities including Hudson and Merrimack. Additionally, they have partnered with Southern New Hampshire Health to better serve the patients in the Nashua area.As an urgent care center, Immediate Care - South Nashua provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Nashua, NH or call 911 immediately.  ",603-577-2273,{},112 Spit Brook Road,Nashua,NH,03062
http://www.urgentcarelocations.com/nh/nashua/9461-immediate-care-of-southern-new-hampshire,Immediate Care of Southern New Hampshire,"Immediate Care of Southern New Hampshire in Nashua, NH","{'Monday': '10:00 am - 8:00 pm', 'Friday': '10:00 am - 8:00 pm', 'Thursday': '10:00 am - 8:00 pm', 'Wednesday': '10:00 am - 8:00 pm', 'Tuesday': '10:00 am - 8:00 pm', 'Sunday': '9:30 am - 5:00 pm', 'Saturday': '9:30 am - 5:00 pm'}",[],[],,"Immediate Care of Southern New Hampshire is an urgent care center in Nashua, NH located at 29 Northwest Blvd., . They are open 7 days a week seeing walk-in patients in Nashua. Immediate Care of Southern New Hampshire appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Nashua in cities including Hudson and Merrimack. Additionally, they have partnered with Southern New Hampshire Health System to better serve the patients in the Nashua area.As an urgent care center, Immediate Care of Southern New Hampshire provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Nashua, NH or call 911 immediately.  ",603-585-5708,{},29 Northwest Blvd.,Nashua,NH,03063
http://www.urgentcarelocations.com/nh/pelham/3261-immediate-care-pelham,Immediate Care - Pelham,"Immediate Care - Pelham in Pelham, NH","{'Monday': '10:00 am - 8:00 pm', 'Friday': '10:00 am - 8:00 pm', 'Thursday': '10:00 am - 8:00 pm', 'Wednesday': '10:00 am - 8:00 pm', 'Tuesday': '10:00 am - 8:00 pm', 'Sunday': '9:00 am - 6:00 pm', 'Saturday': '9:00 am - 6:00 pm'}",[],[],,"Immediate Care - Pelham is an urgent care center in Pelham, NH located at 33 Windham Road, . They are open 7 days a week seeing walk-in patients in Pelham. Immediate Care - Pelham appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Pelham in cities including Windham and Hudson. Additionally, they have partnered with Southern New Hampshire Health to better serve the patients in the Pelham area.As an urgent care center, Immediate Care - Pelham provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Pelham, NH or call 911 immediately.  ",603-577-2273,{},33 Windham Road,Pelham,NH,03076
http://www.urgentcarelocations.com/nh/portsmouth/10035-convenientmd-urgent-care,ConvenientMD Urgent Care,"ConvenientMD Urgent Care in Portsmouth, NH","{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Sunday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 8:00 pm'}",[],[],,"ConvenientMD Urgent Care is an urgent care center in Portsmouth, NH located at 599 Lafayette Road, . They are open 7 days a week seeing walk-in patients in Portsmouth. ConvenientMD Urgent Care is part of the larger ConvenientMD network of urgent care clinics with a total of 9 locations, 2 of which are within 20 miles of Portsmouth, in cities including Stratham and Dover.As an urgent care center, ConvenientMD Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Portsmouth, NH or call 911 immediately.  lessLearn more about ConvenientMD",N/A,{},599 Lafayette Road,Portsmouth,NH,03801
http://www.urgentcarelocations.com/nh/portsmouth/9115-clearchoicemd-urgent-care,ClearChoiceMD Urgent Care,"ClearChoiceMD Urgent Care in Portsmouth, NH","{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Sunday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 8:00 pm'}","['Aetna', 'Cigna', 'Harvard Pilgrim', 'Humana', 'Maine Community Health Options', 'Medicaid', 'Medicare', 'Minuteman Health', 'Tufts', 'United Healthcare']",[],,Learn more about ClearChoiceMD,603-427-8539,{},750 Lafayette Rd.,Portsmouth,NH,03801
http://www.urgentcarelocations.com/nh/salem/8485-cvs-minuteclinic,CVS MinuteClinic,"CVS MinuteClinic in Salem, NH","{'Monday': '8:00 am - 7:00 pm', 'Friday': '8:00 am - 7:00 pm', 'Thursday': '8:00 am - 7:00 pm', 'Wednesday': '8:00 am - 7:00 pm', 'Tuesday': '8:00 am - 7:00 pm', 'Sunday': '10:00 am - 5:30 pm', 'Saturday': '9:00 am - 5:30 pm'}",[],[],,"CVS MinuteClinic is a retail clinic operating inside of CVS Pharmacy in Salem, NH located at 512 South Broadway, . They are open 7 days a week seeing walk-in patients in Salem. CVS MinuteClinic is part of the larger CVS MinuteClinic network of clinics with a total of 834 locations, 8 of which are within 20 miles of Salem, in cities including Andover and Tewksbury.As a retail clinic, CVS MinuteClinic is generally staffed by a nurse practitioner and provides routine medical care including the treatment of allergies, asthma, mild burns, cold and flu symptoms, ear and sinus infections, insect and animal bites, stomach viruses, mild skin rashes and some other non-life threatening injuries, illnesses and conditions. Many retail clinics are also equipped to treat chronic conditions and diseases. If you are suffering from a true medical emergency, go to the emergency room in Salem, NH or call 911 immediately.  lessLearn more about CVS MinuteClinic",866-389-2727,{},512 South Broadway,Salem,NH,03079
http://www.urgentcarelocations.com/nh/salem/9204-parkland-urgent-care,Parkland Urgent Care,"Parkland Urgent Care in Salem, NH",{'N/A': 'N/A'},[],"['UCAOA Certified', 'JCAHO Accredited']",,"Parkland Urgent Care is an urgent care center in Salem, NH located at 31 Stiles Rd, . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Parkland Urgent Care appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Salem in cities including Methuen and Windham.As an urgent care center, Parkland Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Salem, NH or call 911 immediately.  ",603-890-2727,{},31 Stiles Rd,Salem,NH,03079-2958
