url,name,nameWithCity,HoursOfOperation,AcceptedInsurances,Certification,acceptedPaymentType,about,telephone,services,streetAddress,city,state,zipCode
http://www.urgentcarelocations.com/nj/bloomfield/3288-immedicenter,ImmediCenter,"ImmediCenter in Bloomfield, NJ","{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Sunday': 'CLOSED', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"ImmediCenter is an urgent care center in Bloomfield, NJ located at 557 Broad St., Suite L1. They are open 6 days a week seeing walk-in patients in Bloomfield. ImmediCenter is part of the larger ImmediCenter network of urgent care clinics with a total of 3 locations, 2 of which are within 20 miles of Bloomfield, in cities including Clifton and Totowa.As an urgent care center, ImmediCenter provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bloomfield, NJ or call 911 immediately.  lessLearn more about ImmediCenter",973-680-8300,{},"557 Broad St.
Suite L1",Bloomfield,NJ,07003-2885
http://www.urgentcarelocations.com/nj/bound-brook/10246-urgentmed,Urgentmed,"Urgentmed in Bound Brook, NJ","{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Sunday': 'CLOSED', 'Saturday': '8:00 am - 12:00 pm'}",[],[],,"Urgentmed is an urgent care center in Bound Brook, NJ located at 141 Main Street South, . They are open 6 days a week seeing walk-in patients in Bound Brook. Urgentmed is part of the larger Robert Wood Johnson (RWJ) network of urgent care clinics with a total of 4 locations, 2 of which are within 20 miles of Bound Brook, in cities including Hillsborough and Flemington. Additionally, they have partnered with RWJ Physician Enterprise to better serve the patients in the Bound Brook area.As an urgent care center, Urgentmed provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bound Brook, NJ or call 911 immediately.  lessLearn more about Robert Wood Johnson (RWJ)",732-560-1234,{},141 Main Street South,Bound Brook,NJ,08880
http://www.urgentcarelocations.com/nj/bound-brook/7258-afc-urgent-care,AFC Urgent Care,"AFC Urgent Care in Bound Brook, NJ","{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Sunday': '8:00 am - 5:00 pm', 'Saturday': '8:00 am - 5:00 pm'}",[],[],,"AFC Urgent Care, formally referred to as AFC Doctors Express Urgent Care, is an urgent care center in Bound Brook, NJ located at 601 Union Ave., . They are open 7 days a week seeing walk-in patients in Bound Brook. AFC Urgent Care is part of the larger American Family Care (AFC Urgent Care) network of urgent care clinics with a total of 185 locations, 2 of which are within 20 miles of Bound Brook, in cities including South Plainfield and Florham Park. Additionally, they have partnered with American Family Care to better serve the patients in the Bound Brook area.As an urgent care center, AFC Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bound Brook, NJ or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",732-469-3627,{},601 Union Ave.,Bound Brook,NJ,08805
http://www.urgentcarelocations.com/nj/branchburg/295-access-medical-associates,Access Medical Associates,"Access Medical Associates in Branchburg, NJ",{'N/A': 'N/A'},[],['UCAOA Accredited'],,"Access Medical Associates in Branchburg, NJ located at 3322 Route 22, Suite 101. The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Access Medical Associates appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of Branchburg in cities including Somerset and Hillsborough.",908-704-0100,{},"3322 Route 22
Suite 101",Branchburg,NJ,08876-3391
http://www.urgentcarelocations.com/nj/branchburg/9137-access-medical-associates,Access Medical Associates,"Access Medical Associates in Branchburg, NJ",{'N/A': 'N/A'},[],['UCAOA Certified'],,"Access Medical Associates is an urgent care center in Branchburg, NJ located at 3322 US Highway 22, Bldg 1. The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Access Medical Associates appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Branchburg in cities including Somerset and Hillsborough.As an urgent care center, Access Medical Associates provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Branchburg, NJ or call 911 immediately.  ",908-704-0100,{},"3322 US Highway 22
Bldg 1",Branchburg,NJ,08876-3476
http://www.urgentcarelocations.com/nj/bridgewater/223-us-healthworks,US Healthworks,"US Healthworks in Bridgewater, NJ",{'N/A': 'N/A'},[],[],,"US Healthworks is an occupation medicine clinic in Bridgewater, NJ located at 350 Grove St., . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. US Healthworks is part of the larger US Healthworks network of occupational health clinics with a total of 154 locations, 4 of which are within 20 miles of Bridgewater, in cities including Somerset and Edison.Occupational health clinics like US Healthworks primarily serve as partners to local employers assisting their employees with routine physicals, immunizations and drug screens, as well as non-emergent treatment of workplace injuries and illnesses. Some occ med clinics, as they are casually referred to, may see regular walk-in patients, but most strictly serve partner employers on a contract basis. If you need more general urgent care, the following are the closest centers to this clinic:If you are suffering from a true medical emergency, go to the emergency room in Bridgewater, NJ or call 911 immediately.  lessLearn more about US Healthworks",908-231-0777,{},350 Grove St.,Bridgewater,NJ,08807-2833
http://www.urgentcarelocations.com/nj/carteret/2017-doctors-medi-center-inc,Doctors Medi Center Inc,"Doctors Medi Center Inc in Carteret, NJ","{'Monday': '9:00 am - 7:30 pm', 'Friday': '9:00 am - 7:30 pm', 'Thursday': '9:00 am - 7:30 pm', 'Wednesday': '9:00 am - 7:30 pm', 'Tuesday': '9:00 am - 7:30 pm', 'Sunday': '10:00 am - 3:00 am', 'Saturday': '10:00 am - 5:00 pm'}",[],[],,"Doctors Medi Center Inc is a primary care office in Carteret, NJ located at 835 Roosevelt Ave., Suite 4A. They are open 7 days a week seeing walk-in patients in Carteret. Doctors Medi Center Inc appears to be individually owned and operated and not part of a larger network of primary care clinics. There are, however, 2 walk-in clinics within 20 miles of Carteret in cities including Linden and Woodbridge.Primary care offices like Doctors Medi Center Inc are most commonly staffed by family or internal medicine physicians with a clinical support team designed to be a patients medical home. All patients should have a primary care physician to treat routine medical concerns and manage chronic conditions. In the event your primary care physician is not open or if you are unable to obtain an appointment, the following are the closest urgent care centers to this clinic:If you are suffering from a true medical emergency, go to the emergency room in Carteret, NJ or call 911 immediately.  ",732-969-2240,{},"835 Roosevelt Ave.
Suite 4A",Carteret,NJ,07008-1815
http://www.urgentcarelocations.com/nj/cedar-grove/8836-cvs-minuteclinic,CVS MinuteClinic,"CVS MinuteClinic in Cedar Grove, NJ","{'Monday': '8:30 am - 7:30 pm', 'Friday': '8:30 am - 7:30 pm', 'Thursday': '8:30 am - 7:30 pm', 'Wednesday': '8:30 am - 7:30 pm', 'Tuesday': '8:30 am - 7:30 pm', 'Sunday': '9:00 am - 4:30 pm', 'Saturday': '9:00 am - 5:30 pm'}",[],[],,"CVS MinuteClinic is a retail clinic operating inside of CVS Pharmacy in Cedar Grove, NJ located at 387 Pompton Avenue, . They are open 7 days a week seeing walk-in patients in Cedar Grove. CVS MinuteClinic is part of the larger CVS MinuteClinic network of clinics with a total of 834 locations, 14 of which are within 20 miles of Cedar Grove, in cities including Wayne and North Arlington.As a retail clinic, CVS MinuteClinic is generally staffed by a nurse practitioner and provides routine medical care including the treatment of allergies, asthma, mild burns, cold and flu symptoms, ear and sinus infections, insect and animal bites, stomach viruses, mild skin rashes and some other non-life threatening injuries, illnesses and conditions. Many retail clinics are also equipped to treat chronic conditions and diseases. If you are suffering from a true medical emergency, go to the emergency room in Cedar Grove, NJ or call 911 immediately.  lessLearn more about CVS MinuteClinic",866-389-2727,{},387 Pompton Avenue,Cedar Grove,NJ,07009
http://www.urgentcarelocations.com/nj/chatham/4513-cvs-minuteclinic,CVS MinuteClinic,"CVS MinuteClinic in Chatham, NJ","{'Monday': '8:30 am - 7:30 pm', 'Friday': '8:30 am - 7:30 pm', 'Thursday': '8:30 am - 7:30 pm', 'Wednesday': '8:30 am - 7:30 pm', 'Tuesday': '8:30 am - 7:30 pm', 'Sunday': '9:00 am - 4:30 pm', 'Saturday': '9:00 am - 5:30 pm'}",[],[],,"CVS MinuteClinic is a retail clinic operating inside of CVS Pharmacy in Chatham, NJ located at 471 Main St, . They are open 7 days a week seeing walk-in patients in Chatham. CVS MinuteClinic is part of the larger CVS MinuteClinic network of clinics with a total of 834 locations, 13 of which are within 20 miles of Chatham, in cities including Livingston and Springfield.As a retail clinic, CVS MinuteClinic is generally staffed by a nurse practitioner and provides routine medical care including the treatment of allergies, asthma, mild burns, cold and flu symptoms, ear and sinus infections, insect and animal bites, stomach viruses, mild skin rashes and some other non-life threatening injuries, illnesses and conditions. Many retail clinics are also equipped to treat chronic conditions and diseases. If you are suffering from a true medical emergency, go to the emergency room in Chatham, NJ or call 911 immediately.  lessLearn more about CVS MinuteClinic",866-389-2727,{},471 Main St,Chatham,NJ,07928-2102
http://www.urgentcarelocations.com/nj/cherry-hill/11028-virtua-express-urgent-care-center,Virtua Express Urgent Care Center,"Virtua Express Urgent Care Center in Cherry Hill, NJ",{'N/A': 'N/A'},[],[],,"Virtua Express Urgent Care Center in Cherry Hill, NJ located at 315 Route 70, . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Virtua Express Urgent Care Center appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of Cherry Hill in cities including Westmont and Mount Ephraim.",N/A,{},315 Route 70,Cherry Hill,NJ,08034
http://www.urgentcarelocations.com/nj/cherry-hill/11287-pm-pediatrics,PM Pediatrics,"PM Pediatrics in Cherry Hill, NJ","{'Monday': '12:00 pm - 12:00 am', 'Friday': '12:00 pm - 12:00 am', 'Thursday': '12:00 pm - 12:00 am', 'Wednesday': '12:00 pm - 12:00 am', 'Tuesday': '12:00 pm - 12:00 am', 'Sunday': '10:00 am - 12:00 am', 'Saturday': '10:00 am - 12:00 am'}",[],[],,"PM Pediatrics is a pediatric urgent care center in Cherry Hill, NJ located at 828 Haddonfield Road, . They are open 7 days a week seeing walk-in patients in Cherry Hill. PM Pediatrics is part of the larger PM Pediatrics network of pediatric urgent care clinics with a total of 30 locations, 0 of which are within 20 miles of Cherry Hill, in cities including .Pediatric urgent care centers like PM Pediatrics generally see patients from birth up to age 18, although some will span their age range up as high to age 25. Like traditional urgent care centers, pediatric urgent cares treat non-emergent medical conditions under the umbrella of urgent care services. Unlike general urgent care, however, pediatric clinics usually provide a very playful, kid-friendly environment that are well suited for their patient audience and are generally only open in the evenings and on weekends when pediatrician offices have closed. If you fall outside the age range for a pediatric urgent care, the following are the closest urgent care centers to this clinic:If you or your child is suffering from a true medical emergency, go to the emergency room in Cherry Hill, NJ or call 911 immediately.  lessLearn more about PM Pediatrics",N/A,{},828 Haddonfield Road,Cherry Hill,NJ,08002
http://www.urgentcarelocations.com/nj/cherry-hill/1579-concentra-urgent-care,Concentra Urgent Care,"Concentra Urgent Care in Cherry Hill, NJ","{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 3:00 pm', 'Saturday': '9:00 am - 3:00 pm'}",[],[],,"Concentra Urgent Care is an urgent care center in Cherry Hill, NJ located at 800 Haddonfield Road, . They are open 7 days a week seeing walk-in patients in Cherry Hill. Concentra Urgent Care is part of the larger Concentra Urgent Care network of urgent care clinics with a total of 300 locations, 5 of which are within 20 miles of Cherry Hill, in cities including Bellmawr and Mount Laurel.As an urgent care center, Concentra Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Cherry Hill, NJ or call 911 immediately.  lessLearn more about Concentra Urgent Care",856-663-7690,{},800 Haddonfield Road,Cherry Hill,NJ,08034
http://www.urgentcarelocations.com/nj/cherry-hill/5413-premier-urgent-care,Premier Urgent Care,"Premier Urgent Care in Cherry Hill, NJ","{'Monday': '9:00 am - 9:00 pm', 'Friday': '9:00 am - 9:00 pm', 'Thursday': '9:00 am - 9:00 pm', 'Wednesday': '9:00 am - 9:00 pm', 'Tuesday': '9:00 am - 9:00 pm', 'Sunday': '9:00 am - 9:00 pm', 'Saturday': '9:00 am - 9:00 pm'}",[],['UCAOA Certified'],,"Premier Urgent Care is an urgent care center in Cherry Hill, NJ located at 1601 Kings Hwy. N, . They are open 7 days a week seeing walk-in patients in Cherry Hill. Premier Urgent Care is part of the larger Premier Urgent Care network of urgent care clinics with a total of 13 locations, 2 of which are within 20 miles of Cherry Hill, in cities including Plymouth Meeting and Langhorne.As an urgent care center, Premier Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Cherry Hill, NJ or call 911 immediately.  lessLearn more about Premier Urgent Care",856-433-6200,{},1601 Kings Hwy. N,Cherry Hill,NJ,08034-2309
http://www.urgentcarelocations.com/nj/cherry-hill/8839-cvs-minuteclinic,CVS MinuteClinic,"CVS MinuteClinic in Cherry Hill, NJ","{'Monday': '8:30 am - 7:30 pm', 'Friday': '8:30 am - 7:30 pm', 'Thursday': '8:30 am - 7:30 pm', 'Wednesday': '8:30 am - 7:30 pm', 'Tuesday': '8:30 am - 7:30 pm', 'Sunday': '9:00 am - 4:30 pm', 'Saturday': '9:00 am - 5:30 pm'}",[],[],,"CVS MinuteClinic is a retail clinic operating inside of CVS Pharmacy in Cherry Hill, NJ located at 101 Springdale Rd, . They are open 7 days a week seeing walk-in patients in Cherry Hill. CVS MinuteClinic is part of the larger CVS MinuteClinic network of clinics with a total of 834 locations, 11 of which are within 20 miles of Cherry Hill, in cities including Runnemede and Marlton.As a retail clinic, CVS MinuteClinic is generally staffed by a nurse practitioner and provides routine medical care including the treatment of allergies, asthma, mild burns, cold and flu symptoms, ear and sinus infections, insect and animal bites, stomach viruses, mild skin rashes and some other non-life threatening injuries, illnesses and conditions. Many retail clinics are also equipped to treat chronic conditions and diseases. If you are suffering from a true medical emergency, go to the emergency room in Cherry Hill, NJ or call 911 immediately.  lessLearn more about CVS MinuteClinic",866-389-2727,{},101 Springdale Rd,Cherry Hill,NJ,08003
http://www.urgentcarelocations.com/nj/cherry-hill/9287-lourdescare-at-cherry-hill,LourdesCare at Cherry Hill,"LourdesCare at Cherry Hill in Cherry Hill, NJ","{'Monday': '10:00 am - 9:00 pm', 'Friday': '10:00 am - 9:00 pm', 'Thursday': '10:00 am - 9:00 pm', 'Wednesday': '10:00 am - 9:00 pm', 'Tuesday': '10:00 am - 9:00 pm', 'Sunday': '9:00 am - 5:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"LourdesCare at Cherry Hill is an urgent care center in Cherry Hill, NJ located at 1 Brace Rd., . They are open 7 days a week seeing walk-in patients in Cherry Hill. LourdesCare at Cherry Hill appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Cherry Hill in cities including Westmont and Mount Ephraim. Additionally, they have partnered with Lourdes Health System to better serve the patients in the Cherry Hill area.As an urgent care center, LourdesCare at Cherry Hill provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Cherry Hill, NJ or call 911 immediately.  ",856-470-9300,{},1 Brace Rd.,Cherry Hill,NJ,08034
http://www.urgentcarelocations.com/nj/cherry-hill/9574-medexpress-urgent-care-cherry-hill,MedExpress Urgent Care - Cherry Hill,"MedExpress Urgent Care - Cherry Hill in Cherry Hill, NJ","{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Sunday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 8:00 pm'}",[],[],,"MedExpress Urgent Care - Cherry Hill in Cherry Hill, NJ located at 2322 Rte. 38, . They are open 7 days a week seeing walk-in patients in Cherry Hill. MedExpress Urgent Care - Cherry Hill is part of the larger MedExpress Urgent Care network of clinics with a total of 203 locations, 5 of which are within 20 miles of Cherry Hill, in cities including Mount Ephraim and Cinnaminson.Learn more about MedExpress Urgent Care",856-779-0783,{},2322 Rte. 38,Cherry Hill,NJ,08002
http://www.urgentcarelocations.com/nj/chester/10513-excel-urgent-care-of-chester-nj,"Excel Urgent Care of Chester, NJ","Excel Urgent Care of Chester, NJ in Chester, NJ","{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 4:00 pm', 'Saturday': '9:00 am - 4:00 pm'}",[],"['UCAOA Accredited', 'UCAOA Certified']",,"Excel Urgent Care of Chester, NJ is an urgent care center in Chester, NJ located at 2 North Road, Unit E & F, . They are open 7 days a week seeing walk-in patients in Chester. Excel Urgent Care of Chester, NJ appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Chester in cities including Ledgewood and Randolph.As an urgent care center, Excel Urgent Care of Chester, NJ provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Chester, NJ or call 911 immediately.  ",908-888-2541,"{'COMMON ILLNESSES': ""Allergies,Bladder infections,Bronchitis,Colds,Dehydration,Diarrhea,Ear infections,Ear wax removal,Eye infections / sties,Fingernail / toenail injuries,Hemorrhoids,Influenza (flu),Insect / bee stings,Laryngitis,Respiratory infections,Sinus infections,Skin conditions and infections,Splinter removal,Sprains,Stomach flu (gastroenteritis),Strep / sore throat,Swimmer's ear,Urinary tract infections"", 'SCREENINGS': 'Blood pressure,Cardiac lipid profile,Cholesterol,Colorectal cancer,Diabetes / blood sugar,Drugs of abuse,Kidney / liver function,Prostate PSA,TB skin,Thyroid panel,Urinalysis', 'OCCUPATIONAL HEALTH': '5, 7, 8 or 10 Panel Drug Screen (FDFW and Non-DOT),7 Panel Drug Screen (DOT),Annual Exams,Blood Alcohol (FDFW),Blood work,Breath Alcohol (DOT and Non DOT),Customized exams available upon request,DOT/DOE for commercial drivers,Instant screen,OSHA respiratory evaluation,Pre-employment,Rapid drug screens,Stress EKG testing,Titers', 'DIAGNOSTICS': 'Arthritis panel,Blood counts,Cultures,Full lab panels,Hepatitis,HIV,Influenza (flu),Microscopy,Mononucleosis,Pregnancy tests,Sexually transmitted disease cultures,Strep throat screens,Therapeutic blood levels,Thyroid screens,X-ray,On-site lab tests', 'VACCINATIONS': 'Flu - H1N1,Flu - seasonal,Hepatitis A – child/adult,Hepatitis B – child/adult,MMR (measles, mumps, rubella),Td (tetanus, diphtheria),Tdap (diphtheria, tetanus, pertussis),Travel vaccines', 'COMMON INJURIES': 'Acute fracture (non-displaced),Auto accidents – whiplash,Back pain or strains,Knee, shoulder, ankle sprains,Crush injuries,Complex non-plastic lacerations,Cuts / minor lacerations,Falls (from less than 7 feet),Minor trauma and lacerations', 'EXAMS': 'Annual physical exams,DOT (Department of Transportation) medical certification exams,Employer drug testing,Employer pre-employment,Executive physicals,Immigration exams,Insurance physicals,Routine physical exams,School and sports exams,Travel exams (selected centers)', 'ADULT ILLNESSES': 'Abdominal pain,Abnormal vaginal bleeding,Allergic reactions,Anemia,Anxiety & depression,Arthritis,Asthma,Diabetes,Diverticulitis,Gastritis or indigestion,Gout,Headaches – migraine and tension,Hypertension,Kidney disease,Medication side effects,Menopausal complications,Sexually transmitted diseases (STDs)', 'PEDIATRIC ILLNESSES': 'Acne,Athlete’s foot,Childhood infectious diseases,Cold sores,Eczema / dry skin,Impetigo,Minor burns and rashes,Minor skin infections,Minor sunburn,Minor wound care,Poison ivy / poison oak,Psoriasis,Ringworm,Skin Conditions,Skin lesions/rashes,Swimmer’s itch,Wart removal'}","2 North Road, Unit E & F",Chester,NJ,07930
http://www.urgentcarelocations.com/nj/chester/8850-cvs-minuteclinic,CVS MinuteClinic,"CVS MinuteClinic in Chester, NJ","{'Monday': '8:30 am - 7:30 pm', 'Friday': '8:30 am - 7:30 pm', 'Thursday': '8:30 am - 7:30 pm', 'Wednesday': '8:30 am - 7:30 pm', 'Tuesday': '8:30 am - 7:30 pm', 'Sunday': '9:00 am - 4:30 pm', 'Saturday': '9:00 am - 5:30 pm'}",[],[],,"CVS MinuteClinic is a retail clinic operating inside of CVS Pharmacy in Chester, NJ located at 183 Route 206 North, . They are open 7 days a week seeing walk-in patients in Chester. CVS MinuteClinic is part of the larger CVS MinuteClinic network of clinics with a total of 834 locations, 7 of which are within 20 miles of Chester, in cities including Ledgewood and Denville.As a retail clinic, CVS MinuteClinic is generally staffed by a nurse practitioner and provides routine medical care including the treatment of allergies, asthma, mild burns, cold and flu symptoms, ear and sinus infections, insect and animal bites, stomach viruses, mild skin rashes and some other non-life threatening injuries, illnesses and conditions. Many retail clinics are also equipped to treat chronic conditions and diseases. If you are suffering from a true medical emergency, go to the emergency room in Chester, NJ or call 911 immediately.  lessLearn more about CVS MinuteClinic",866-389-2727,{},183 Route 206 North,Chester,NJ,07930-2547
http://www.urgentcarelocations.com/nj/cinnaminson/1294-cinnaminson-primary-walk-in-care,Cinnaminson Primary & Walk-In Care,"Cinnaminson Primary & Walk-In Care in Cinnaminson, NJ","{'Monday': '9:00 am - 6:00 pm', 'Friday': '9:00 am - 1:00 pm', 'Thursday': '9:00 am - 6:00 pm', 'Wednesday': '9:00 am - 6:00 pm', 'Tuesday': '9:00 am - 6:00 pm', 'Sunday': 'UNKNOWN', 'Saturday': '9:00 am - 1:00 pm'}",[],[],,"Cinnaminson Primary & Walk-In Care is a primary care office in Cinnaminson, NJ located at 2800 Route 130 N, Suite 102. They are open 6 days a week seeing walk-in patients in Cinnaminson. Cinnaminson Primary & Walk-In Care appears to be individually owned and operated and not part of a larger network of primary care clinics. There are, however, 2 walk-in clinics within 20 miles of Cinnaminson in cities including Moorestown and Cherry Hill.Primary care offices like Cinnaminson Primary & Walk-In Care are most commonly staffed by family or internal medicine physicians with a clinical support team designed to be a patients medical home. All patients should have a primary care physician to treat routine medical concerns and manage chronic conditions. In the event your primary care physician is not open or if you are unable to obtain an appointment, the following are the closest urgent care centers to this clinic:If you are suffering from a true medical emergency, go to the emergency room in Cinnaminson, NJ or call 911 immediately.  ",856-303-8500,{},"2800 Route 130 N
Suite 102",Cinnaminson,NJ,08077-3035
http://www.urgentcarelocations.com/nj/cinnaminson/3952-medexpress-urgent-care-cinnaminson,MedExpress Urgent Care - Cinnaminson,"MedExpress Urgent Care - Cinnaminson in Cinnaminson, NJ","{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Sunday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 8:00 pm'}",[],['UCAOA Accredited'],,"MedExpress Urgent Care - Cinnaminson is an urgent care center in Cinnaminson, NJ located at 1210 Route 130 N, Suite 1438. They are open 7 days a week seeing walk-in patients in Cinnaminson. MedExpress Urgent Care - Cinnaminson is part of the larger MedExpress Urgent Care network of urgent care clinics with a total of 203 locations, 5 of which are within 20 miles of Cinnaminson, in cities including Cherry Hill and Willingboro.As an urgent care center, MedExpress Urgent Care - Cinnaminson provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Cinnaminson, NJ or call 911 immediately.  lessLearn more about MedExpress Urgent Care",856-829-0407,{},"1210 Route 130 N
Suite 1438",Cinnaminson,NJ,08077-3046
